contract_multiplier,de_listed_date,exchange,listed_date,margin_rate,market_tplus,maturity_date,order_book_id,round_lot,symbol,trading_hours,type,underlying_order_book_id,underlying_symbol,order_book_id_symbol
5,2015-05-15,SHFE,2014-05-16,0.05,0,2015-05-15,PB1505,1,铅1505,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1505(PB1505)
10,2015-05-15,SHFE,2014-05-16,0.05,0,2015-05-15,RU1505,1,天然橡胶1505,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU,天然橡胶1505(RU1505)
15,2015-05-15,SHFE,2014-05-16,0.04,0,2015-05-15,AG1505,1,白银1505,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1505(AG1505)
10,2015-05-15,SHFE,2014-05-16,0.05,0,2015-05-15,RB1505,1,螺纹钢1505,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1505(RB1505)
10,2015-05-15,SHFE,2014-05-16,0.07,0,2015-05-15,WR1505,1,线材1505,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1505(WR1505)
10,2014-11-17,SHFE,2014-05-16,0.04,0,2014-11-17,BU1411,1,石油沥青1411,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1411(BU1411)
10,2015-05-15,SHFE,2014-05-16,0.04,0,2015-05-15,HC1505,1,热轧卷板1505,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1505(HC1505)
50,2015-05-29,SHFE,2014-06-03,0.08,0,2015-05-29,FU1506,1,燃料油1506,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1506(FU1506)
5,2015-06-15,SHFE,2014-06-17,0.05,0,2015-06-15,AL1506,1,铝1506,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1506(AL1506)
5,2015-06-15,SHFE,2014-06-17,0.05,0,2015-06-15,CU1506,1,铜1506,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1506(CU1506)
5,2015-06-15,SHFE,2014-06-17,0.05,0,2015-06-15,ZN1506,1,锌1506,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1506(ZN1506)
5,2015-06-15,SHFE,2014-06-17,0.05,0,2015-06-15,PB1506,1,铅1506,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1506(PB1506)
10,2015-06-15,SHFE,2014-06-17,0.05,0,2015-06-15,RU1506,1,天然橡胶1506,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU,天然橡胶1506(RU1506)
1000,2014-09-15,SHFE,2014-06-17,0.04,0,2014-09-15,AU1409,1,黄金1409,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1409(AU1409)
15,2015-06-15,SHFE,2014-06-17,0.04,0,2015-06-15,AG1506,1,白银1506,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1506(AG1506)
10,2015-06-15,SHFE,2014-06-17,0.05,0,2015-06-15,RB1506,1,螺纹钢1506,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1506(RB1506)
10,2015-06-15,SHFE,2014-06-17,0.07,0,2015-06-15,WR1506,1,线材1506,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1506(WR1506)
10,2015-06-15,SHFE,2014-06-17,0.04,0,2015-06-15,HC1506,1,热轧卷板1506,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1506(HC1506)
10,2016-06-15,SHFE,2014-06-17,0.1,0,2016-06-15,BU1606,1,石油沥青1606,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1606(BU1606)
50,2015-06-30,SHFE,2014-07-01,0.08,0,2015-06-30,FU1507,1,燃料油1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1507(FU1507)
5,2015-07-15,SHFE,2014-07-16,0.05,0,2015-07-15,CU1507,1,铜1507,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1507(CU1507)
5,2015-07-15,SHFE,2014-07-16,0.05,0,2015-07-15,AL1507,1,铝1507,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1507(AL1507)
5,2015-07-15,SHFE,2014-07-16,0.05,0,2015-07-15,ZN1507,1,锌1507,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1507(ZN1507)
5,2015-07-15,SHFE,2014-07-16,0.05,0,2015-07-15,PB1507,1,铅1507,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1507(PB1507)
10,2015-07-15,SHFE,2014-07-16,0.05,0,2015-07-15,RU1507,1,天然橡胶1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU,天然橡胶1507(RU1507)
1000,2015-06-15,SHFE,2014-07-16,0.04,0,2015-06-15,AU1506,1,黄金1506,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1506(AU1506)
15,2015-07-15,SHFE,2014-07-16,0.04,0,2015-07-15,AG1507,1,白银1507,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1507(AG1507)
10,2015-07-15,SHFE,2014-07-16,0.05,0,2015-07-15,RB1507,1,螺纹钢1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1507(RB1507)
10,2015-07-15,SHFE,2014-07-16,0.04,0,2015-07-15,HC1507,1,热轧卷板1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1507(HC1507)
10,2015-07-15,SHFE,2014-07-16,0.07,0,2015-07-15,WR1507,1,线材1507,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1507(WR1507)
10,2015-01-15,SHFE,2014-07-16,0.04,0,2015-01-15,BU1501,1,石油沥青1501,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1501(BU1501)
5,2015-08-17,SHFE,2014-08-18,0.05,0,2015-08-17,AL1508,1,铝1508,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1508(AL1508)
50,2015-07-31,SHFE,2014-08-01,0.08,0,2015-07-31,FU1508,1,燃料油1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1508(FU1508)
5,2015-08-17,SHFE,2014-08-18,0.05,0,2015-08-17,CU1508,1,铜1508,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1508(CU1508)
5,2015-08-17,SHFE,2014-08-18,0.05,0,2015-08-17,ZN1508,1,锌1508,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1508(ZN1508)
5,2015-08-17,SHFE,2014-08-18,0.05,0,2015-08-17,PB1508,1,铅1508,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1508(PB1508)
10,2015-08-17,SHFE,2014-08-18,0.05,0,2015-08-17,RU1508,1,天然橡胶1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU,天然橡胶1508(RU1508)
1000,2014-11-17,SHFE,2014-08-18,0.04,0,2014-11-17,AU1411,1,黄金1411,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1411(AU1411)
15,2015-08-17,SHFE,2014-08-18,0.04,0,2015-08-17,AG1508,1,白银1508,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1508(AG1508)
10,2015-08-17,SHFE,2014-08-18,0.05,0,2015-08-17,RB1508,1,螺纹钢1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1508(RB1508)
10,2015-08-17,SHFE,2014-08-18,0.07,0,2015-08-17,WR1508,1,线材1508,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1508(WR1508)
10,2015-02-10,SHFE,2014-08-18,0.04,0,2015-02-10,BU1502,1,石油沥青1502,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1502(BU1502)
10,2015-08-17,SHFE,2014-08-18,0.04,0,2015-08-17,HC1508,1,热轧卷板1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1508(HC1508)
50,2015-08-31,SHFE,2014-09-01,0.08,0,2015-08-31,FU1509,1,燃料油1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1509(FU1509)
5,2015-09-15,SHFE,2014-09-16,0.05,0,2015-09-15,AL1509,1,铝1509,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1509(AL1509)
5,2015-09-15,SHFE,2014-09-16,0.05,0,2015-09-15,CU1509,1,铜1509,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1509(CU1509)
5,2015-09-15,SHFE,2014-09-16,0.05,0,2015-09-15,ZN1509,1,锌1509,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1509(ZN1509)
5,2015-09-15,SHFE,2014-09-16,0.05,0,2015-09-15,PB1509,1,铅1509,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1509(PB1509)
10,2015-09-15,SHFE,2014-09-16,0.05,0,2015-09-15,RU1509,1,天然橡胶1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU,天然橡胶1509(RU1509)
1000,2015-08-17,SHFE,2014-09-16,0.04,0,2015-08-17,AU1508,1,黄金1508,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1508(AU1508)
15,2015-09-15,SHFE,2014-09-16,0.04,0,2015-09-15,AG1509,1,白银1509,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1509(AG1509)
10,2015-09-15,SHFE,2014-09-16,0.07,0,2015-09-15,WR1509,1,线材1509,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1509(WR1509)
10,2015-09-15,SHFE,2014-09-16,0.05,0,2015-09-15,RB1509,1,螺纹钢1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1509(RB1509)
10,2015-09-15,SHFE,2014-09-16,0.04,0,2015-09-15,HC1509,1,热轧卷板1509,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1509(HC1509)
10,2016-09-19,SHFE,2014-09-16,0.04,0,2016-09-19,BU1609,1,石油沥青1609,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1609(BU1609)
5,2015-10-15,SHFE,2014-10-16,0.05,0,2015-10-15,AL1510,1,铝1510,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1510(AL1510)
50,2015-09-30,SHFE,2014-10-08,0.08,0,2015-09-30,FU1510,1,燃料油1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1510(FU1510)
5,2015-10-15,SHFE,2014-10-16,0.05,0,2015-10-15,CU1510,1,铜1510,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1510(CU1510)
5,2015-10-15,SHFE,2014-10-16,0.05,0,2015-10-15,ZN1510,1,锌1510,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1510(ZN1510)
5,2015-10-15,SHFE,2014-10-16,0.05,0,2015-10-15,PB1510,1,铅1510,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1510(PB1510)
10,2015-10-15,SHFE,2014-10-16,0.05,0,2015-10-15,RU1510,1,天然橡胶1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU,天然橡胶1510(RU1510)
1000,2015-01-15,SHFE,2014-10-16,0.04,0,2015-01-15,AU1501,1,黄金1501,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1501(AU1501)
10,2015-10-15,SHFE,2014-10-16,0.05,0,2015-10-15,RB1510,1,螺纹钢1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1510(RB1510)
15,2015-10-15,SHFE,2014-10-16,0.04,0,2015-10-15,AG1510,1,白银1510,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1510(AG1510)
10,2015-10-15,SHFE,2014-10-16,0.07,0,2015-10-15,WR1510,1,线材1510,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1510(WR1510)
10,2015-10-15,SHFE,2014-10-16,0.04,0,2015-10-15,HC1510,1,热轧卷板1510,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1510(HC1510)
10,2015-04-15,SHFE,2014-10-16,0.04,0,2015-04-15,BU1504,1,石油沥青1504,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1504(BU1504)
50,2015-10-30,SHFE,2014-11-03,0.08,0,2015-10-30,FU1511,1,燃料油1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1511(FU1511)
5,2015-11-16,SHFE,2014-11-18,0.05,0,2015-11-16,AL1511,1,铝1511,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1511(AL1511)
5,2015-11-16,SHFE,2014-11-18,0.05,0,2015-11-16,ZN1511,1,锌1511,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1511(ZN1511)
5,2015-11-16,SHFE,2014-11-18,0.05,0,2015-11-16,CU1511,1,铜1511,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1511(CU1511)
5,2015-11-16,SHFE,2014-11-18,0.05,0,2015-11-16,PB1511,1,铅1511,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1511(PB1511)
10,2015-11-16,SHFE,2014-11-18,0.05,0,2015-11-16,RU1511,1,天然橡胶1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU,天然橡胶1511(RU1511)
15,2015-11-16,SHFE,2014-11-18,0.04,0,2015-11-16,AG1511,1,白银1511,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1511(AG1511)
1000,2015-10-15,SHFE,2014-11-18,0.04,0,2015-10-15,AU1510,1,黄金1510,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1510(AU1510)
10,2015-11-16,SHFE,2014-11-18,0.05,0,2015-11-16,RB1511,1,螺纹钢1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1511(RB1511)
10,2015-11-16,SHFE,2014-11-18,0.04,0,2015-11-16,HC1511,1,热轧卷板1511,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1511(HC1511)
10,2015-11-16,SHFE,2014-11-18,0.07,0,2015-11-16,WR1511,1,线材1511,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1511(WR1511)
10,2015-05-15,SHFE,2014-11-18,0.04,0,2015-05-15,BU1505,1,石油沥青1505,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1505(BU1505)
50,2015-11-30,SHFE,2014-12-01,0.08,0,2015-11-30,FU1512,1,燃料油1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1512(FU1512)
5,2015-12-15,SHFE,2014-12-16,0.05,0,2015-12-15,AL1512,1,铝1512,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1512(AL1512)
5,2015-12-15,SHFE,2014-12-16,0.05,0,2015-12-15,CU1512,1,铜1512,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1512(CU1512)
5,2015-12-15,SHFE,2014-12-16,0.05,0,2015-12-15,PB1512,1,铅1512,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1512(PB1512)
5,2015-12-15,SHFE,2014-12-16,0.05,0,2015-12-15,ZN1512,1,锌1512,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1512(ZN1512)
1000,2015-03-16,SHFE,2014-12-16,0.04,0,2015-03-16,AU1503,1,黄金1503,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1503(AU1503)
15,2015-12-15,SHFE,2014-12-16,0.04,0,2015-12-15,AG1512,1,白银1512,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1512(AG1512)
10,2015-12-15,SHFE,2014-12-16,0.05,0,2015-12-15,RB1512,1,螺纹钢1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1512(RB1512)
10,2015-12-15,SHFE,2014-12-16,0.07,0,2015-12-15,WR1512,1,线材1512,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1512(WR1512)
10,2016-12-15,SHFE,2014-12-16,0.04,0,2016-12-15,BU1612,1,石油沥青1612,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1612(BU1612)
10,2015-12-15,SHFE,2014-12-16,0.04,0,2015-12-15,HC1512,1,热轧卷板1512,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1512(HC1512)
50,2015-12-31,SHFE,2015-01-05,0.08,0,2015-12-31,FU1601,1,燃料油1601,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1601(FU1601)
10,2016-01-15,SHFE,2015-01-16,0.05,0,2016-01-15,RB1601,1,螺纹钢1601,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1601(RB1601)
10,2016-01-15,SHFE,2015-01-16,0.07,0,2016-01-15,WR1601,1,线材1601,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1601(WR1601)
10,2016-01-15,SHFE,2015-01-16,0.04,0,2016-01-15,HC1601,1,热轧卷板1601,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1601(HC1601)
5,2016-01-15,SHFE,2015-01-16,0.05,0,2016-01-15,CU1601,1,铜1601,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1601(CU1601)
5,2016-01-15,SHFE,2015-01-16,0.05,0,2016-01-15,AL1601,1,铝1601,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1601(AL1601)
5,2016-01-15,SHFE,2015-01-16,0.05,0,2016-01-15,ZN1601,1,锌1601,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1601(ZN1601)
5,2016-01-15,SHFE,2015-01-16,0.05,0,2016-01-15,PB1601,1,铅1601,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1601(PB1601)
15,2016-01-15,SHFE,2015-01-16,0.04,0,2016-01-15,AG1601,1,白银1601,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1601(AG1601)
1000,2015-12-15,SHFE,2015-01-16,0.04,0,2015-12-15,AU1512,1,黄金1512,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1512(AU1512)
10,2016-01-15,SHFE,2015-01-16,0.05,0,2016-01-15,RU1601,1,天然橡胶1601,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RU,天然橡胶1601(RU1601)
10,2015-07-15,SHFE,2015-01-16,0.04,0,2015-07-15,BU1507,1,石油沥青1507,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1507(BU1507)
5,2016-02-15,SHFE,2015-02-16,0.05,0,2016-02-15,AL1602,1,铝1602,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1602(AL1602)
5,2016-02-15,SHFE,2015-02-16,0.05,0,2016-02-15,CU1602,1,铜1602,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1602(CU1602)
5,2016-02-15,SHFE,2015-02-16,0.05,0,2016-02-15,ZN1602,1,锌1602,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZN,锌1602(ZN1602)
10,2015-08-17,SHFE,2015-02-16,0.04,0,2015-08-17,BU1508,1,石油沥青1508,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BU,石油沥青1508(BU1508)
5,2016-02-15,SHFE,2015-02-16,0.05,0,2016-02-15,PB1602,1,铅1602,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PB,铅1602(PB1602)
1000,2015-05-15,SHFE,2015-02-16,0.04,0,2015-05-15,AU1505,1,黄金1505,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AU,黄金1505(AU1505)
15,2016-02-15,SHFE,2015-02-16,0.04,0,2016-02-15,AG1602,1,白银1602,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AG,白银1602(AG1602)
10,2016-02-15,SHFE,2015-02-16,0.05,0,2016-02-15,RB1602,1,螺纹钢1602,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RB,螺纹钢1602(RB1602)
10,2016-02-15,SHFE,2015-02-16,0.07,0,2016-02-15,WR1602,1,线材1602,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WR,线材1602(WR1602)
50,2016-02-29,SHFE,2015-03-02,0.08,0,2016-02-29,FU1603,1,燃料油1603,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FU,燃料油1603(FU1603)
10,2016-02-15,SHFE,2015-02-16,0.04,0,2016-02-15,HC1602,1,热轧卷板1602,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,HC,热轧卷板1602(HC1602)
5,2016-03-15,SHFE,2015-03-17,0.05,0,2016-03-15,AL1603,1,铝1603,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,AL,铝1603(AL1603)
5,2016-03-15,SHFE,2015-03-17,0.05,0,2016-03-15,CU1603,1,铜1603,"21:01-01:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CU,铜1603(CU1603)
